,금융회사,상품명,세전이자율,세후이자율,세후이자(예시),최고우대금리,이자계산방식,기간,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_km,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
266,엠에스상호저축은행,e-정기예금,3.50%,2.96%,"592,200",3.50%,단리,24개월,2023-10-30,"기획회계팀,053-742-4411",없음,인터넷뱅킹 및 스마트폰 뱅킹 신청자,온라인,"- 1개월내 : 당초 약정금리와 당초 약정기간에 해당하는 현행금리 중 낮은 금리
- 1개월이후 : 보통예금이자율",해당없음,4,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
267,우리은행,WON플러스예금,3.43%,2.90%,"580,360",3.43%,단리,24개월,2023-10-20,"개인고객부, 1588-5000 부동산금융부, 1588-5000",해당사항 없음,실명의 개인,온라인,"만기 후
- 1개월이내 : 만기시점약정이율×50%
- 1개월초과 6개월이내: 만기시점약정이율×30%
- 6개월초과 : 만기시점약정이율×20%

※ 만기시점 약정이율 : 일반정기예금 금리","- 가입기간: 1~36개월
- 최소가입금액: 1만원 이상
- 만기일을 일,월 단위로 자유롭게 선택 가능
- 만기해지 시 신규일 당시 영업점과 인터넷 홈페이지에 고시된 계약기간별 금리 적용",1,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
268,금화저축은행,비대면-정기예금,3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-11-10,"경영지원팀,032-452-6043",-,비대면 어플사용자,온라인,"- 만기 후 1개월 이내 : 약정금리
- 만기 후 1개월 초과 : 보통예금 이율",스마트폰으로 비대면어플 사용자만 신규가능,1,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
269,금화저축은행,비대면-정기예금,3.40%,2.88%,"594,420",3.40%,복리,24개월,2023-11-10,"경영지원팀,032-452-6043",-,비대면 어플사용자,온라인,"- 만기 후 1개월 이내 : 약정금리
- 만기 후 1개월 초과 : 보통예금 이율",스마트폰으로 비대면어플 사용자만 신규가능,1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
270,금화저축은행,정기예금,3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-11-10,"경영지원팀,032-452-6043",창구전용상품,제한없음,영업점,"- 만기 후 1개월 이내 : 약정금리
- 만기 후 1개월 초과 : 보통예금 이율",없음,1,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
271,금화저축은행,정기예금,3.40%,2.88%,"594,420",3.40%,복리,24개월,2023-11-10,"경영지원팀,032-452-6043",창구전용상품,제한없음,영업점,"- 만기 후 1개월 이내 : 약정금리
- 만기 후 1개월 초과 : 보통예금 이율",없음,1,1,우대사항없음,,,,,,,,,,,,,,,,,,,,
272,금화저축은행,e-정기예금,3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-11-10,"경영지원팀,032-452-6043",-,인터넷 및 모바일뱅킹 사용자,온라인,"- 만기 후 1개월 이내 : 약정금리
- 만기 후 1개월 초과 : 보통예금 이율",없음,1,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
273,금화저축은행,e-정기예금,3.40%,2.88%,"594,420",3.40%,복리,24개월,2023-11-10,"경영지원팀,032-452-6043",-,인터넷 및 모바일뱅킹 사용자,온라인,"- 만기 후 1개월 이내 : 약정금리
- 만기 후 1개월 초과 : 보통예금 이율",없음,1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
274,대신저축은행,정기예금,3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-11-13,경영지원부 1644-5600,없음,모든고객,모두가능,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,4,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
275,대신저축은행,정기예금,3.40%,2.88%,"594,420",3.40%,복리,24개월,2023-11-13,경영지원부 1644-5600,없음,모든고객,모두가능,"* 만기후 1개월 이내 : 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월 초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,4,3,우대사항없음,,,,,,,,,,,,,,,,,,,,
276,스카이저축은행,정기예금,3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-11-01,"영업부, 02-3485-4196",없음,제한없음,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,최소금액:10만원이상,2,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
277,스카이저축은행,정기예금,3.40%,2.88%,"594,420",3.40%,복리,24개월,2023-11-01,"영업부, 02-3485-4196",없음,제한없음,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,최소금액:10만원이상,2,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
278,주식회사 케이뱅크,코드K 정기예금,3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-10-20,"수신팀, 02-3210-7312",우대조건 없음,만 17세 이상 실명의 개인 및 개인사업자,온라인,"만기 후 
- 1개월 이내 : 만기시점 기본금리 X 50%
- 1개월 초과~6개월 이내 : 만기시점 기본금리 X 30%
- 6개월 초과 : 연 0.20%","가입금액 : 1백만원 이상
가입기간 : 1개월~36개월",2,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
279,키움예스저축은행,"e-정기예금(인터넷뱅킹, 스마트뱅킹)",3.40%,2.88%,"594,420",3.40%,복리,24개월,2023-10-24,"회계팀, 0261811586",-,제한없음,온라인,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
280,키움예스저축은행,"e-정기예금(인터넷뱅킹, 스마트뱅킹)",3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-10-24,"회계팀, 0261811586",-,제한없음,온라인,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
281,키움예스저축은행,SB톡톡 정기예금(비대면),3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-10-24,"회계팀, 0261811586",-,제한없음,온라인,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
282,키움예스저축은행,SB톡톡 정기예금(비대면),3.40%,2.88%,"594,420",3.40%,복리,24개월,2023-10-24,"회계팀, 0261811586",-,제한없음,온라인,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
283,HB저축은행,스마트정기예금,3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",스마트폰가입 전용상품,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
284,HB저축은행,스마트정기예금,3.40%,2.88%,"594,420",3.40%,복리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",스마트폰가입 전용상품,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
285,HB저축은행,정기예금,3.40%,2.88%,"594,420",3.40%,복리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,영업점,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",영업점 가입 전용상품,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
286,HB저축은행,정기예금,3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,영업점,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",영업점 가입 전용상품,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
287,HB저축은행,e-정기예금,3.40%,2.88%,"575,280",3.40%,단리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",인터넷가입 전용상품,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
288,HB저축은행,e-정기예금,3.40%,2.88%,"594,420",3.40%,복리,24개월,2023-11-03,영업 18338889,해당사항없음,제한없음,온라인,"- 만기 후 1개월 이하: 당초 약정금리와 만기시동일상품 동일계약기간의 고시금리중 낮은 금리 
- 만기 후 1개월 초과: 보통예금 금리",인터넷가입 전용상품,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
289,남양저축은행,비대면-정기예금,3.30%,2.79%,"558,360",3.30%,단리,24개월,2023-11-02,총무부0315663300,없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고객",온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,10,우대사항없음,,,,,,,,,,,,,,,,,,,,
290,남양저축은행,비대면-정기예금,3.30%,2.79%,"576,379",3.30%,복리,24개월,2023-11-02,총무부0315663300,없음,"만19세이상 내국인 개인고객, 본인 스마트폰 소지자, 신분증(주민등록증 또는 운전면허증)소지자, 미국인 납세자에 해당하지 않는 고객",온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,0,우대사항없음,,,,,,,,,,,,,,,,,,,,
291,남양저축은행,정기예금,3.30%,2.79%,"558,360",3.30%,단리,24개월,2023-11-02,총무부0315663300,없음,제한없음,영업점,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
292,남양저축은행,정기예금,3.30%,2.79%,"576,379",3.30%,복리,24개월,2023-11-02,총무부0315663300,없음,제한없음,영업점,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
293,남양저축은행,e-정기예금,3.30%,2.79%,"558,360",3.30%,단리,24개월,2023-11-02,총무부0315663300,없음,제한없음,온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
294,남양저축은행,e-정기예금,3.30%,2.79%,"576,379",3.30%,복리,24개월,2023-11-02,총무부0315663300,없음,제한없음,온라인,"만기 후 한 달까지 약정금리-현행금리 비교하여 낮은 금리 적용, 이후 0.1%","중도해지 이율 : 1개월미만 : 계약일의 보통예금 금리, 1개월이상 6개월미만 : 약정이율의 50%, 6개월이상 12개월미만 : 약정이율의 55%. 12개월 이상 : 약정이율의 65%",1,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
295,농협은행주식회사,NH올원e예금,3.30%,2.79%,"558,360",3.30%,단리,24개월,2023-11-14,"마케팅지원부, 02-2080-7799(여신), 7776(수신)","12개월 가입 시, 특별우대금리 0.1%p",개인,온라인,"만기 후 3개월 : 기본금리의 50%
만기 후 6개월 : 기본금리의 20%
만기 후  6개월 초과 : 기본금리의 10%

* 기본금리 : 만기시점의 큰만족실세예금 계약기간별 금리",1. 10만원 이상 10억원 이내 가입,1,7,우대사항없음,,,,,,,,,,,,,,,,,,,,
296,다올저축은행,Fi 자유해지 정기예금(변동) (비대면),3.30%,2.79%,"576,379",3.30%,복리,24개월,2023-03-08,(고객문의) 1544-6700 (공시담당) 기획팀,없음,제한없음,온라인,"- 1개월 까지 : 마지막 회전도래 시 약정이율과 만기시점 고시이율을 비교하여 낮은 금리 적용
- 1개월 초과 : 연0.1%",* 변동금리상품: 가입기간은 36개월(가입후 매 3개월 단위로 약정이율 변동) / 약정이율 : 회전시점의 동일채널별 'Fi저축예금' 금리+0.30% / 중도해지이율 : 중도해지 시점 해당계좌의 약정금리와 동일,3,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
297,더케이저축은행,정기예금,3.30%,2.79%,"558,360",3.30%,단리,24개월,2023-07-05,"전략기획팀, 02-569-5600",없음,제한없음,영업점,"-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
298,더케이저축은행,정기예금,3.30%,2.79%,"576,379",3.30%,복리,24개월,2023-07-05,"전략기획팀, 02-569-5600",없음,제한없음,영업점,"-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
299,더케이저축은행,e-정기예금,3.30%,2.79%,"558,360",3.30%,단리,24개월,2023-07-05,"전략기획팀, 02-569-5600",없음,제한없음,온라인,"-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율","-인터넷뱅킹, 스마트폰뱅킹 전용",4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
300,더케이저축은행,e-정기예금,3.30%,2.79%,"576,379",3.30%,복리,24개월,2023-07-05,"전략기획팀, 02-569-5600",없음,제한없음,온라인,"-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율","-인터넷뱅킹, 스마트폰뱅킹 전용",4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
301,조흥저축은행,정기예금(거제),3.30%,2.79%,"576,379",3.30%,복리,24개월,2023-08-29,수신팀 0556454411,-,제한없음,영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",제한없음,5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
302,조흥저축은행,정기예금(거제),3.30%,2.79%,"558,360",3.30%,단리,24개월,2023-08-29,수신팀 0556454411,-,제한없음,영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",제한없음,5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
303,조흥저축은행,정기예금(통영),3.30%,2.79%,"576,379",3.30%,복리,24개월,2023-08-29,수신팀 0556454411,-,제한없음,영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",제한없음,5,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
304,조흥저축은행,정기예금(통영),3.30%,2.79%,"558,360",3.30%,단리,24개월,2023-08-29,수신팀 0556454411,-,제한없음,영업점,"만기후1개월이내 약정금리와 현행고시금리중 낮은 이율
1개월초과시 보통예금 이자율 적용",제한없음,5,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
305,청주저축은행,E-정기예금,3.30%,2.79%,"558,360",3.30%,단리,24개월,2023-11-06,"(총무팀,043-256-9114)",없음,제한없음,온라인,"계약기간 1년미만 : 1%
계약기간 1년이상 : 1개월까지 현행예치기간 이율
이후 1%",제한없음,4,4,우대사항없음,,,,,,,,,,,,,,,,,,,,
306,청주저축은행,E-정기예금,3.30%,2.79%,"576,379",3.30%,복리,24개월,2023-11-06,"(총무팀,043-256-9114)",없음,제한없음,온라인,"계약기간 1년미만 : 1%
계약기간 1년이상 : 1개월까지 현행예치기간 이율
이후 1%",제한없음,4,2,우대사항없음,,,,,,,,,,,,,,,,,,,,
307,키움예스저축은행,정기예금,3.30%,2.79%,"576,379",3.30%,복리,24개월,2023-10-24,"회계팀, 0261811586",-,제한없음,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,5,우대사항없음,,,,,,,,,,,,,,,,,,,,
308,키움예스저축은행,정기예금,3.30%,2.79%,"558,360",3.30%,단리,24개월,2023-10-24,"회계팀, 0261811586",-,제한없음,영업점,"*만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
*만기후 1개월 초과 : 만기시점 보통예금 이율",-,4,6,우대사항없음,,,,,,,,,,,,,,,,,,,,
