,금융회사,상품명,적립방식,세전이자율,세후이자율,세후이자(예시),최고우대금리,실질이자율,이자계산방식,기간,이자지급,비교 공시일,담당부서 및 연락처,우대조건,가입대상.1,가입방법,만기후 이자율,기타유의사항,등급,cluster_num,우대사항정리,급여이체,마케팅동의,자동이체,카드실적,최초거래,주택청약,비대면,영업점,해당은행,이체횟수,만기,변동금리,이벤트,기타,나이,환경,신혼,반려인,직장인,여행
195,SC제일은행,SC제일마이줌통장,,0.001,,,0.01,,,100000만원이하,"매월 첫 영업일(예금 신규시는 예금신규일)부터 매월 말일 (단, 말일이 금융휴무일 또는 법정공휴일인 경우에는 연속되는 휴일의 마지막 날)까지 일별로 이자계산하여 합산된 이자금액을 매월 첫 영업일에 원금에 더함",,,,"개인 및 개인사업자 (1인 1계좌에 한함)
＊가입제한 : 비과세종합저축 가입 불가",상관없음,,"▪ 이 설명서는 「금융소비자 보호에 관한 법률」 및 은행의 내부통제기준에 따른 절차를 거쳐 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로서, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
▪ 이 금융상품을 가입(계약)하시기 전에 금융상품 설명서 및 약관을 반드시 읽어보시기 바랍니다.
▪ 이 금융상품을 가입(계약)하시는 경우 ‘금융소비자보호에 관한 법률’ 제 19조 제1항에 따라 상품에 관한 중요한 사항을 설명 받으실 수 있습니다.
▪ 이 상품은 SC제일은행 수신상품부에서 개발 및 관리하는 상품입니다. 본 상품에 대한 문의사항 또는 민원상담이 필요하시면 영업점, 고객컨택센터(1588-1599) 또는 인터넷 홈페이지(www.standardchartered.co.kr)를 통해 문의주시기 바랍니다. 또한 본 상품에 대하여 당 은행과 분쟁이 있는 경우에는 금융소비자보호법에 따라 금융감독원 민원상담 센터(국번없이1332) 또는 e-금융민원센터(https://www.fcsc.kr)에 분쟁조정을 신청할 수 있습니다.",1,,* 만기 : 0.9% [신규시 설정금액 정한 후 그 금액 초과시],,,,,,,,,,,0.9%,,,,,,,,,
196,SC제일은행,SC제일마이줌통장,,0.005,,,0.01,,,100000만원초과,"매월 첫 영업일(예금 신규시는 예금신규일)부터 매월 말일 (단, 말일이 금융휴무일 또는 법정공휴일인 경우에는 연속되는 휴일의 마지막 날)까지 일별로 이자계산하여 합산된 이자금액을 매월 첫 영업일에 원금에 더함",,,,"개인 및 개인사업자 (1인 1계좌에 한함)
＊가입제한 : 비과세종합저축 가입 불가",상관없음,,"▪ 이 설명서는 「금융소비자 보호에 관한 법률」 및 은행의 내부통제기준에 따른 절차를 거쳐 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로서, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
▪ 이 금융상품을 가입(계약)하시기 전에 금융상품 설명서 및 약관을 반드시 읽어보시기 바랍니다.
▪ 이 금융상품을 가입(계약)하시는 경우 ‘금융소비자보호에 관한 법률’ 제 19조 제1항에 따라 상품에 관한 중요한 사항을 설명 받으실 수 있습니다.
▪ 이 상품은 SC제일은행 수신상품부에서 개발 및 관리하는 상품입니다. 본 상품에 대한 문의사항 또는 민원상담이 필요하시면 영업점, 고객컨택센터(1588-1599) 또는 인터넷 홈페이지(www.standardchartered.co.kr)를 통해 문의주시기 바랍니다. 또한 본 상품에 대하여 당 은행과 분쟁이 있는 경우에는 금융소비자보호법에 따라 금융감독원 민원상담 센터(국번없이1332) 또는 e-금융민원센터(https://www.fcsc.kr)에 분쟁조정을 신청할 수 있습니다.",1,,우대사항없음,,,,,,,,,,,,,,,,,,,,
197,SC제일은행,마이플러스통장,,0.001,,,0.01,,,300만원미만,"매월 첫 영업일(예금 신규시는 예금신규일)부터 매월 말일 (단, 말일이 금융휴무일 또는 법정공휴일인 경우에는 연속되는 휴일의 마지막 날)까지 일별로 이자계산하여 합산된 이자금액을 매월 첫 영업일에 원금에 더함",,,,개인 및 개인사업자 (1인 1계좌에 한함),상관없음,,"▪ 이 설명서는 「금융소비자 보호에 관한 법률」 및 은행의 내부통제기준에 따른 절차를 거쳐 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로서, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
▪ 이 금융상품을 가입(계약)하시기 전에 금융상품 설명서 및 약관을 반드시 읽어보시기 바랍니다.
▪ 이 금융상품을 가입(계약)하시는 경우 ‘금융소비자보호에 관한 법률’ 제 19조 제1항에 따라 상품에 관한 중요한 사항을 설명 받으실 수 있습니다.
▪ 이 상품은 SC제일은행 수신상품부에서 개발 및 관리하는 상품입니다. 본 상품에 대한 문의사항 또는 민원상담이 필요하시면 영업점, 고객컨택센터(1588-1599) 또는 인터넷 홈페이지(www.standardchartered.co.kr)를 통해 문의주시기 바랍니다. 또한 본 상품에 대하여 당 은행과 분쟁이 있는 경우에는 금융소비자보호법에 따라 금융감독원 민원상담 센터(국번없이1332) 또는 e-금융민원센터(https://www.fcsc.kr)에 분쟁조정을 신청할 수 있습니다.",1,,*해당은행 : 0.2% [이자지급일 전전월의 평잔과 비교하여 전월의 평잔이 같거나 증가시],,,,,,,,,0.2%,,,,,,,,,,,
198,SC제일은행,마이플러스통장,,0.004,,,0.01,,,300만원이상~1000만원미만,"매월 첫 영업일(예금 신규시는 예금신규일)부터 매월 말일 (단, 말일이 금융휴무일 또는 법정공휴일인 경우에는 연속되는 휴일의 마지막 날)까지 일별로 이자계산하여 합산된 이자금액을 매월 첫 영업일에 원금에 더함",,,,개인 및 개인사업자 (1인 1계좌에 한함),상관없음,,"▪ 이 설명서는 「금융소비자 보호에 관한 법률」 및 은행의 내부통제기준에 따른 절차를 거쳐 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로서, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
▪ 이 금융상품을 가입(계약)하시기 전에 금융상품 설명서 및 약관을 반드시 읽어보시기 바랍니다.
▪ 이 금융상품을 가입(계약)하시는 경우 ‘금융소비자보호에 관한 법률’ 제 19조 제1항에 따라 상품에 관한 중요한 사항을 설명 받으실 수 있습니다.
▪ 이 상품은 SC제일은행 수신상품부에서 개발 및 관리하는 상품입니다. 본 상품에 대한 문의사항 또는 민원상담이 필요하시면 영업점, 고객컨택센터(1588-1599) 또는 인터넷 홈페이지(www.standardchartered.co.kr)를 통해 문의주시기 바랍니다. 또한 본 상품에 대하여 당 은행과 분쟁이 있는 경우에는 금융소비자보호법에 따라 금융감독원 민원상담 센터(국번없이1332) 또는 e-금융민원센터(https://www.fcsc.kr)에 분쟁조정을 신청할 수 있습니다.",1,,*해당은행 : 0.4% [이자지급일 전전월의 평잔과 비교하여 전월의 평잔이 같거나 증가시],,,,,,,,,0.4%,,,,,,,,,,,
199,SC제일은행,마이플러스통장,,0.006,,,0.01,,,1000만원이상,"매월 첫 영업일(예금 신규시는 예금신규일)부터 매월 말일 (단, 말일이 금융휴무일 또는 법정공휴일인 경우에는 연속되는 휴일의 마지막 날)까지 일별로 이자계산하여 합산된 이자금액을 매월 첫 영업일에 원금에 더함",,,,개인 및 개인사업자 (1인 1계좌에 한함),상관없음,,"▪ 이 설명서는 「금융소비자 보호에 관한 법률」 및 은행의 내부통제기준에 따른 절차를 거쳐 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로서, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
▪ 이 금융상품을 가입(계약)하시기 전에 금융상품 설명서 및 약관을 반드시 읽어보시기 바랍니다.
▪ 이 금융상품을 가입(계약)하시는 경우 ‘금융소비자보호에 관한 법률’ 제 19조 제1항에 따라 상품에 관한 중요한 사항을 설명 받으실 수 있습니다.
▪ 이 상품은 SC제일은행 수신상품부에서 개발 및 관리하는 상품입니다. 본 상품에 대한 문의사항 또는 민원상담이 필요하시면 영업점, 고객컨택센터(1588-1599) 또는 인터넷 홈페이지(www.standardchartered.co.kr)를 통해 문의주시기 바랍니다. 또한 본 상품에 대하여 당 은행과 분쟁이 있는 경우에는 금융소비자보호법에 따라 금융감독원 민원상담 센터(국번없이1332) 또는 e-금융민원센터(https://www.fcsc.kr)에 분쟁조정을 신청할 수 있습니다.",1,,우대사항없음,,,,,,,,,,,,,,,,,,,,
200,상상인저축은행,아낌없이 주는 저축예금,,0.001,,,0.01,,,50만원미만,"• 매월 세 번째 토요일까지 계산 후 다음날 지급
• 예금일로부터 지급일 전날 또는 결산기준일까지를 기간으로 하여 매일의 잔액을
기준으로 영업점에 게시한 잔액별 이율을 적용하여 계산한 이자를 결산 익일에
원가",,,,개인(1인1계좌),영업점,,,4,,우대사항없음,,,,,,,,,,,,,,,,,,,,
201,상상인저축은행,아낌없이 주는 저축예금,,0.01,,,0.01,,,50만원이상,"• 매월 세 번째 토요일까지 계산 후 다음날 지급
• 예금일로부터 지급일 전날 또는 결산기준일까지를 기간으로 하여 매일의 잔액을
기준으로 영업점에 게시한 잔액별 이율을 적용하여 계산한 이자를 결산 익일에
원가",,,,개인(1인1계좌),영업점,,,4,,우대사항없음,,,,,,,,,,,,,,,,,,,,
202,상상인플러스저축은행,아낌없이 주는 저축예금,,0.001,,,0.01,,,50만원미만,매월 셋째주 토요일을 결산기준일로 하여 다음날 원금에 가산,,,,개인(1인1계좌),영업점,,,4,,우대사항없음,,,,,,,,,,,,,,,,,,,,
203,상상인플러스저축은행,아낌없이 주는 저축예금,,0.01,,,0.01,,,50만원이상,매월 셋째주 토요일을 결산기준일로 하여 다음날 원금에 가산,,,,개인(1인1계좌),영업점,,,4,,우대사항없음,,,,,,,,,,,,,,,,,,,,
204,우리은행,우리아이행복통장,,0.001,,,0.01,,,100만원이하,매월 셋째주 토요일에 원금에 이자를 더합니다.,,,카드사용,실명의 개인(1인1좌),상관없음,,"￭ 매월 마다 지난달 1일부터 말일까지 우대조건 충족여부에 따라서 수수료 혜택 및 금리우대 혜택이 제공되며 우대조건을 충족하지 못하였을 경우에는 수수료 및 금리우대 혜택이 제공되지 않습니다.
￭ 이 설명서는 「금융소비자 보호에 관한 법률」 제19조 제1항, 동 법 시행령 제14조 제1항, 제3항에 따라 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로서, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 걸쳐 금융소비자에게 제공되는 문서입니다.
￭ 이 상품은 우리은행 개인고객부에서 개발한 상품입니다. 본 상품에 대한 문의사항 또는 민원 상담이 필요하시면 영업점, 우리은행 고객센터(1588-5000), 우리은행 홈페이지(www.wooribank.com)를 통해 문의주시기 바랍니다. 또한 본 상품에 대하여 당 은행과 분쟁이 있는 경우에는 금융소비자보호법에 따라금융감독원 민원상담 센터(국번없이 1332) 또는 e-금융민원센터(https://www.fcsc.kr)에 분쟁조정을 신청할 수 있습니다.",1,,"* 자동이체 : 0.9% [우리유후적금 또는 우리아이행복적금으로 월 10만원 이상, 100만원 이하금액에만 적용, 모든 조건은 중복 불가]
* 카드실적 : 0.9% [우리카드사 아이사랑카드, 아이행복카드 또는 우리국민행복카드의 결제 계좌로 지정하고 결제실적이 있는 경우, 모든 조건은 중복 불가]
* 주택청약 : 0.9% [우리아이행복 주택청약종합저축으로 자동이체 시, 모든 조건은 중복 불가]",,,0.9%,0.9%,,0.9%,,,,,,,,,,,,,,
205,우리은행,우리아이행복통장,,0.001,,,0.01,,,100만원초과,매월 셋째주 토요일에 원금에 이자를 더합니다.,,,카드사용,실명의 개인(1인1좌),상관없음,,"￭ 매월 마다 지난달 1일부터 말일까지 우대조건 충족여부에 따라서 수수료 혜택 및 금리우대 혜택이 제공되며 우대조건을 충족하지 못하였을 경우에는 수수료 및 금리우대 혜택이 제공되지 않습니다.
￭ 이 설명서는 「금융소비자 보호에 관한 법률」 제19조 제1항, 동 법 시행령 제14조 제1항, 제3항에 따라 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로서, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 걸쳐 금융소비자에게 제공되는 문서입니다.
￭ 이 상품은 우리은행 개인고객부에서 개발한 상품입니다. 본 상품에 대한 문의사항 또는 민원 상담이 필요하시면 영업점, 우리은행 고객센터(1588-5000), 우리은행 홈페이지(www.wooribank.com)를 통해 문의주시기 바랍니다. 또한 본 상품에 대하여 당 은행과 분쟁이 있는 경우에는 금융소비자보호법에 따라금융감독원 민원상담 센터(국번없이 1332) 또는 e-금융민원센터(https://www.fcsc.kr)에 분쟁조정을 신청할 수 있습니다.",1,,우대사항없음,,,,,,,,,,,,,,,,,,,,
206,안양저축은행,저축예금,,0.001,,,0.01,,,500만원미만,"매분기 마지막월 셋째주 토요일을 결산기준일로 하여 다음날 원금에 가산
결산기준일 익일부터 결산기준일까지의 기간을 이자계산 기간으로 하고, 매일 최종잔액에 대하여 영업점에 게시한 이율로 가산",,,,개인,상관없음,,"이 설명서는 「금융소비자 보호에 관한 법률」 제19조제1항, 동 법 시행령 제14조제1항, 제3항에 따라 금융상품에 관한 중요한 사항을 이해하기 쉽도록 설명하기 위해 설명을 하기 전에 제공되는 자료로서, 상담일 이후 가입금액, 계약기간 등 변경에 의하여 일부 내용이 달라질 수 있습니다.
<본 서류는 법령 및 내부통제기준에 따라 절차를 걸쳐 제공됩니다>",3,,우대사항없음,,,,,,,,,,,,,,,,,,,,
