financial_company,product_name,saving_method,interest_rate_before_tax,interest_rate_after_tax,example_interest_after_tax,highest_preferential_rate,actual_interest_rate,interest_calculation_method,period,comparison_announcement_date,contact_department_and_number,preferential_conditions,eligible_customers,subscription_method,post_maturity_interest_rate,additional_notes,rating,cluster_number,preferential_conditions_summary,salary_transfer,marketing_consent,automatic_transfer,card_performance,first_transaction,housing_subscription,non_face_to_face,branch,specific_bank,transfer_count,maturity,variable_interest_rate,event,others,age,environment,newlywed,pet_owner,office_worker,travel
조흥저축은행,정기적금,정액적립식,2.50%,2.12%,13748,2.50%,,단리,12개월,2022-01-17,수신팀 0556454411,-,제한없음,온라인,"- 만기후 1개월이내 약정금리와 현행고시금리중 낮은 이율
- 1개월초과시 보통예금 이자율 적용",제한없음,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
조흥저축은행,정기적금,정액적립식,2.50%,2.12%,13837,2.50%,,복리,12개월,2022-01-17,수신팀 0556454411,-,제한없음,온라인,"- 만기후 1개월이내 약정금리와 현행고시금리중 낮은 이율
- 1개월초과시 보통예금 이자율 적용",제한없음,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
흥국저축은행,비대면 정기적금,정액적립식,2.50%,2.12%,13748,2.50%,,단리,12개월,2022-09-30,(경영지원팀 051-925-2100),없음,제한없음,온라인,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기적금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
흥국저축은행,E-정기적금,정액적립식,2.50%,2.12%,13748,2.50%,,단리,12개월,2022-09-30,(경영지원팀 051-925-2100),없음,제한없음,온라인,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기적금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
흥국저축은행,S-정기적금,정액적립식,2.50%,2.12%,13748,2.50%,,단리,12개월,2022-09-30,(경영지원팀 051-925-2100),없음,제한없음,온라인,"- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기적금 금리중 낮은 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,2,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
오케이저축은행,OK정기적금,정액적립식,2.50%,2.12%,13748,2.50%,,단리,12개월,2022-11-10,경영기획부 02-3704-9856 수신 금리문의 : 1899-7979,없음,제한없음,영업점,"-만기 후 1개월 이하: 약정이율 혹은 만기시점 해당상품 이율 중 낮은 이율 
-만기 후 1개월 초과: 연0.1%","1. 가입금액: 1만원 이상
2. 영업점전용상품",3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
부산은행,너만Solo 적금,자유적립식,2.40%,2.03%,-,8.90%,,단리,12개월,2023-10-31,(예금)마케팅추진부 051-620-3339 (대출)여신기획부 051-620-3423 실제 상담은 인근 영업점이나 당행 콜센터(1588-6200)로 문의,*우대이율 최대 6.50% -가입기간 중 결혼 시: 5.00% -상품가입자간 결혼 시 추가우대: 0.50% -신규고객우대: 0.50% -당행 주택청약종합저축 보유: 0.20% -입출금계좌 평잔 우대: 0.30%,"만 19세~만39세 실명의 개인고객
(1인 1계좌)",온라인,"- 만기후 1년이내:가입기간별 일반정기적금 기본이율 x 50%
- 만기후 1년초과:가입기간별 일반정기적금 기본이율 x 20%","1. 가입한도: 월 1만원 이상 30만원 이하 원단위
2. 자유적립식",1,,"* 신혼 : 5.5% [ 가입기간 결혼시 상품가입자간 결혼시 추가우대 0.5%  가산 가능]
* 최초거래 : 0.5% [신규고객우대]
* 주택청약 : 0.2% [당행 주택청약 종합저축보유]
* 해당은행 : 0.3% [입출금계좌 평잔 우대]",NA,NA,NA,NA,0.5%,0.2%,NA,NA,0.3%,NA,NA,NA,NA,NA,NA,NA,5.5%,NA,NA,NA
우리저축은행,정기적금(월수)(비대면),정액적립식,2.40%,2.03%,13198,2.40%,,단리,12개월,2021-08-13,여신팀0518119426,없음,제한없음,온라인,"- 만기 후 1개월 이내 : 약정금리와 현재금리 비교 후 낮은 금리
- 만기 후 1개월 초과 : 보통예금이율",없음,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
흥국저축은행,정기적금,정액적립식,2.40%,2.03%,13198,2.40%,,단리,12개월,2022-09-30,(경영지원팀 051-925-2100),없음,제한없음,영업점,- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기적금 금리중 낮은 금리 적용 - 만기 후 1개월 초과: 보통예금 이율,없음,2,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
흥국저축은행,정기적금,자유적립식,2.40%,2.03%,-,2.40%,,단리,12개월,2022-09-30,(경영지원팀 051-925-2100),없음,제한없음,영업점,- 만기 후 1개월 이하: 약정금리와 만기일 현재 정기적금 금리중 낮은 금리 적용 - 만기 후 1개월 초과: 보통예금 이율,없음,2,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
한화저축은행,라이프플러스 정기적금(20만원),정액적립식,2.35%,1.99%,12923,2.35%,,단리,12개월,2023-11-01,재무관리팀 0326575000,적금가입 후 캐롯손해보험 자동차보험 가입 필수,적금가입 후 캐롯손해보험 자동차보험 가입 필수,온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
한화저축은행,라이프플러스 정기적금(30만원),정액적립식,2.35%,1.99%,12923,2.35%,,단리,12개월,2023-11-01,재무관리팀 0326575000,적금가입 후 캐롯손해보험 자동차보험 가입 필수,적금가입 후 캐롯손해보험 자동차보험 가입 필수,온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
한화저축은행,라이프플러스 정기적금(40만원),정액적립식,2.35%,1.99%,12923,2.35%,,단리,12개월,2023-11-01,재무관리팀 0326575000,적금가입 후 캐롯손해보험 자동차보험 가입 필수,적금가입 후 캐롯손해보험 자동차보험 가입 필수,온라인,"- 만기 후 1개월 이하: 만기일 현재 금리 적용
- 만기 후 1개월 초과: 보통예금 이율",없음,3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
대백저축은행,한마음정기적금,정액적립식,2.30%,1.95%,12648,2.30%,,단리,12개월,2021-08-13,총무부053-742-3301,해당없음,제한없음,영업점,보통예금이율(0.2%),해당없음,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
우리저축은행,정기적금(월수),정액적립식,2.30%,1.95%,12648,2.30%,,단리,12개월,2021-08-13,여신팀0518119426,없음,제한없음,영업점,"- 만기 후 1개월 이내 : 약정금리와 현재금리 비교 후 낮은 금리
- 만기 후 1개월 초과 : 보통예금이율",없음,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
진주저축은행,정기예금(진주),정액적립식,2.30%,1.95%,12723,2.30%,,복리,12개월,2022-02-28,영업지원부 0518051450,없음,제한없음,모두가능,"- 만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율
- 1개월 초과 : 연 0.1%",-만65세 이상 비과세 종합저축 5000만원 가능,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
진주저축은행,정기예금(진주),정액적립식,2.27%,1.92%,12483,2.27%,,단리,12개월,2022-02-28,영업지원부 0518051450,없음,제한없음,모두가능,"- 만기일~1개월 까지 : 최초 약정이율과 만기 후 동일상품 신규가입이율 중 낮은 이율
- 1개월 초과 : 연 0.1%",-만65세 이상 비과세 종합저축 5000만원 가능,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,뱅뱅뱅 정기적금,정액적립식,2.20%,1.86%,12167,2.20%,,복리,12개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,온라인,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,뱅뱅뱅 정기적금,정액적립식,2.20%,1.86%,12098,2.20%,,단리,12개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,온라인,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,비대면 정기적금,정액적립식,2.20%,1.86%,12167,2.20%,,복리,12개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,온라인,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,비대면 정기적금,정액적립식,2.20%,1.86%,12098,2.20%,,단리,12개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,온라인,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,정기적금,정액적립식,2.20%,1.86%,12167,2.20%,,복리,12개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,모두가능,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인저축은행,정기적금,정액적립식,2.20%,1.86%,12098,2.20%,,단리,12개월,2021-08-13,예금/대출 문의 : 1577-1771 공시부서 : 경영기획팀,없음,제한없음,모두가능,연0.1%,없음,4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,비대면 정기적금,정액적립식,2.20%,1.86%,12098,2.20%,,단리,12개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,비대면 정기적금,정액적립식,2.20%,1.86%,12167,2.20%,,복리,12개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,정기적금,정액적립식,2.20%,1.86%,12098,2.20%,,단리,12개월,2021-08-13,예적금 문의 16002100,없음,제한 없음,영업점,"- 만기 후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
- 만기 후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","- 중도해지 이율 1개월 미만 : 연0.1%
- 1개월 이상~ 12개월 미만 : 약정이율의 50%
- 12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,크크크 정기적금,정액적립식,2.20%,1.86%,12098,2.20%,,단리,12개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,크크크 정기적금,정액적립식,2.20%,1.86%,12167,2.20%,,복리,12개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,e-정기적금,정액적립식,2.20%,1.86%,12098,2.20%,,단리,12개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
상상인플러스저축은행,e-정기적금,정액적립식,2.20%,1.86%,12167,2.20%,,복리,12개월,2023-08-30,예적금 문의 16002100,없음,제한없음,온라인,"만기후 1개월 이내 : 최초 약정이율과 해지 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)","* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%
12개월 이상 ~ 24개월 미만 : 약정이율의 55%",4,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
수협은행,Sh월복리자유적금,자유적립식,2.20%,1.86%,-,2.90%,,복리,12개월,2023-10-20,개인금융부(수신) 1588-1515 개인금융부(여신) 1588-1515,*최대우대금리:0.7% -첫거래고객:0.3% -카드거래:최대0.3% -복수거래:0.1% -요구불거래:최대0.2% -인터넷뱅킹고객:0.1% -자동이체실적:0.1% ※단위:연%p,실명의 개인 및 개인사업자,모두가능,"* 만기후 1년 이내
 - 만기당시 상호부금
계약기간별 기본금리 1/2
* 만기후 1년 초과
 - 만기당시 보통예금 기본금리","- 1인 1계좌
- 월 가입한도 : 100만원",2,,"* 최초거래 : 0.3% 
* 카드실적 : 0.3% [카드거래]
* 비대면 : 0.1% [인터넷뱅킹고객]
* 자동이체 : 0.1% 
* 기타 : 0.1% [복수거래시  요구 불거래시 최대 0.2% ]",NA,NA,0.1%,0.3%,0.3%,NA,0.1%,NA,NA,NA,NA,NA,NA,0.1%,NA,NA,NA,NA,NA,NA
애큐온저축은행,정기적금,정액적립식,2.20%,1.86%,12098,2.30%,,단리,12개월,2023-05-23,ESG경영팀 0234852434,인터넷뱅킹 가입: 연 0.05% 폰뱅킹 가입: 연 0.05% 모바일뱅킹 가입: 연0.10%,제한없음,모두가능,"만기후 1개월 이내 해지 시 : 약정금리(2019.07.01 신규부터 적용)
만기후 1개월 초과 이후 해지 시 : 보통예금이율(2019.07.01 신규부터 적용)",불입금액 : 1만원 이상,4,,* 비대면 : 0.05% [인터넷가입 모바일 가입 0.05% 가산가능],NA,NA,NA,NA,NA,NA,0.05%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
애큐온저축은행,정기적금,정액적립식,2.20%,1.86%,12167,2.30%,,복리,12개월,2023-05-23,ESG경영팀 0234852434,인터넷뱅킹 가입: 연 0.05% 폰뱅킹 가입: 연 0.05% 모바일뱅킹 가입: 연0.10%,제한없음,모두가능,"만기후 1개월 이내 해지 시 : 약정금리(2019.07.01 신규부터 적용)
만기후 1개월 초과 이후 해지 시 : 보통예금이율(2019.07.01 신규부터 적용)",불입금액 : 1만원 이상,4,,* 비대면 : 0.05% [인터넷가입 모바일 가입 0.05% 가산가능],NA,NA,NA,NA,NA,NA,0.05%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
제이티저축은행,정기적금,정액적립식,2.20%,1.86%,12098,2.20%,,단리,12개월,2021-08-13,경영관리팀 0317880634,없음,제한없음,모두가능,"- 1개월 이내 : 예치시점 약정금리
- 1개월 초과 : 0.1%",현금IC카드 발급 불가 상품,5,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
우리금융저축은행,e-정기적금,자유적립식,2.10%,1.78%,-,2.10%,,단리,12개월,2022-06-17,고객문의: 1599-0776 (공시) 영업기획부,인터넷/스마트폰뱅킹 가입 시 0.1% 우대,제한없음,온라인,"*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 
*1개월 초과 시 : 연0.3% 
*2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%","*중도해지 시 예치기간에 따라 차등 적용 
■1개월미만: 연0.3% (보통예금이율) 
■1개월이상 3개월미만: 약정이율 x 50% 
■3개월이상 6개월미만: 55% 
■6개월이상 12개월미만: 60% 
■12개월이상: 70% 
단 2019.07.01. 이후 가입분 부터적용. 이전가입분은 3개월미만 연0.5%6개월미만 연1.0% 6개월이상 연1.5%",3,,우대사항없음,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
우리금융저축은행,정기적금,자유적립식,2.00%,1.69%,-,2.10%,,단리,12개월,2022-06-17,고객문의: 1599-0776 (공시) 영업기획부,인터넷/스마트폰뱅킹 가입 시 0.1% 우대,제한없음,영업점,"*만기 후 1개월 이내: 가입 시 약정이율과 만기 시 판매이율 중 낮은금리 적용 
*1개월 초과 시 : 연0.3% 
*2019.07.01. 이후 가입분 부터적용.이전가입분은 연0.3%","*중도해지 시 예치기간에 따라 차등 적용 
■1개월미만: 연0.3% (보통예금이율) 
■1개월이상 3개월미만: 약정이율 x 50% 
■3개월이상 6개월미만: 55% 
■6개월이상 12개월미만: 60% 
■12개월이상: 70% 
단 2019.07.01. 이후 가입분 부터적용. 이전가입분은 3개월미만 연0.5%6개월미만 연1.0% 6개월이상 연1.5%",3,,*  비대면 : 0.1% [인터넷/ 스마트폰뱅킹],NA,NA,NA,NA,NA,NA,0.1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
웰컴저축은행,웰뱅 든든적금,정액적립식,2.00%,1.69%,10998,6.00%,,단리,12개월,2021-08-13,예적금문의 16619400 대출문의 16610001 공시담당 : 디지털금융기획팀,- 최초 개설한 예·적금 가입일로부터 30일 이내 본 적금 가입 시 : 연 1.0%p - 적금 가입 시점 예금주 신용평점에 따라 우대 : 최대 연 3.0%p ▶ 신용평점 850점 이하 ~ 650점 초과(연 1.0%p) 신용평점 650점 이하 ~ 350점 초과 (연 2.0%p) 신용평점 350점 이하 ~ 1점 이상(연 3.0%p),- 만 19세 이상 실명의 개인,온라인,"- 만기 후 1개월 이하 : 이 예금의 가입 당시 약정금리나 만기시점의 동일 상품 동일 계약기간의 신규약정금리 중 낮은 금리를 적용하며 만기시점의 동일 상품 동일 계약기간이 없을 경우 가입 당시의 약정금리를 적용
- 만기 후 1개월 초과 : 연 0.1%",※ 신용평점별 우대금리 적용을 위해 적금 가입 시 개인(신용)정보 조회 동의가 필요하며 미동의 시 신용평점별 우대금리 적용이 불가합니다. ※ 적금 가입 시점 NICE평가정보를 통해 조회된 신용평점을 기준으로 우대이율이 확정됩니다. ※ 월 최대 불입액 : 30만원,2,,"* 해당은행 : 1.0% [최초 개설한 예·적금 가입일로부터 30일 이내 본 적금 가입 시]
* 기타 : 1.0% [적금가입 시점 예금주 신용 평점에 따라 우대   850 이하 시 650점이하 1.0% 가산가능 350점이하 2.0% 가산 가능 ]",NA,NA,NA,NA,NA,NA,NA,NA,1.0%,NA,NA,NA,NA,1.0%,NA,NA,NA,NA,NA,NA
